snout_X,snout_Y,snout_Z,mid1_X,mid1_Y,mid1_Z,mid2_X,mid2_Y,mid2_Z,mid3_X,mid3_Y,mid3_Z,mid4_X,mid4_Y,mid4_Z,peduncle_X,peduncle_Y,peduncle_Z,caudaltip_X,caudaltip_Y,caudaltip_Z
264.8067,472.2033,2.7949,246.1941,475.7288,3.5157,225.2425,477.4404,0.9362,204.8094,479.5321,-2.6231,186.7656,484.7835,-3.4645,167.1998,493.3068,-0.6758,148.2450,500.8620,2.7476
266.8931,471.6952,1.1315,248.2403,476.3382,3.7124,227.8187,477.9193,2.1295,207.2160,479.3917,-1.5938,188.1283,483.0750,-3.7491,169.1440,491.3513,-2.1503,149.9485,499.7712,1.6973
268.8690,470.9461,0.5197,250.2080,475.7472,2.9656,229.9486,478.6748,2.9994,209.3644,479.5178,0.0988,190.2286,482.1284,-3.0288,170.9134,488.9537,-3.0526,151.9965,498.4766,0.1910
270.9041,469.8656,-0.9451,252.4369,475.3994,2.2534,232.4006,479.4084,3.8604,211.7385,480.6496,0.9381,192.5296,481.6956,-2.2137,172.5486,487.0297,-3.7567,153.7775,496.2504,-0.9211
272.7787,469.0478,-2.2717,254.5939,474.6461,0.8121,234.5722,479.4705,3.6110,214.4293,481.2196,2.3031,194.5799,482.0366,-0.9792,174.3805,485.4579,-3.4011,155.2952,493.8472,-2.1885
274.5600,467.6319,-3.2269,256.7004,473.7048,-0.3619,236.8089,479.6426,3.3631,216.5856,482.0204,2.8793,196.7624,482.5065,0.1122,176.6058,484.4146,-2.9890,157.0837,491.3985,-3.0040
277.1236,466.7912,-3.7714,258.2777,472.1943,-1.4553,238.9201,479.1731,2.2090,219.0251,482.6960,3.6553,199.3112,483.3232,1.6532,178.7463,483.7078,-1.9790,158.8901,489.0020,-3.6677
279.0778,465.8006,-3.4941,260.1800,471.2649,-2.6874,241.1666,477.8222,0.9135,221.2200,482.9615,3.3569,201.5073,484.4697,2.7855,181.1758,484.3981,-1.1239,160.6060,487.8171,-3.4566
280.9046,464.8688,-2.7746,262.4292,469.7006,-3.4877,243.1091,476.8274,-0.6513,223.4989,483.1285,2.7734,204.3065,485.3884,3.3634,183.3995,485.4761,0.4584,162.9164,486.4747,-3.2302
282.9653,465.1560,-1.9644,264.5331,468.5615,-3.7074,244.6086,475.3568,-1.8197,225.4257,482.4430,1.9083,206.6396,486.0204,3.5404,185.6913,486.4097,1.9023,164.9716,486.7495,-2.2214
285.3248,465.0162,-0.4070,266.2232,467.8317,-3.3180,246.6762,474.0190,-2.7479,227.2514,481.2460,0.5180,208.7295,486.4866,3.0490,188.1624,487.7568,2.8381,167.3375,487.1217,-0.9241
287.2278,464.6566,0.5267,268.4659,467.3837,-2.7419,248.7204,472.2495,-3.2840,228.9794,479.5942,-0.4885,211.2382,485.9274,2.5923,190.8126,488.8921,3.2744,169.5961,488.2405,0.8675
289.9070,465.1825,1.9598,270.4505,467.2096,-1.7469,250.3906,471.1499,-3.5719,230.8331,478.1699,-2.1132,213.0266,485.1994,1.7513,193.0283,489.6765,3.4915,172.3206,489.5579,2.2362
291.8961,465.2084,3.2644,272.8718,467.1302,-0.1258,252.8326,470.1855,-3.2467,232.7779,476.3596,-2.6450,215.0670,483.9253,0.4393,195.3974,490.0000,3.3786,174.5752,490.8271,3.1459
294.0533,465.4594,3.7687,274.7812,467.1874,1.1986,254.6911,469.6700,-2.3867,234.9662,474.8045,-3.6695,216.8428,482.2629,-1.1597,197.6235,489.6588,2.4090,177.0850,492.3691,3.3514
296.3794,465.2815,3.5457,277.1797,467.6413,2.5264,256.4306,469.5239,-1.0866,236.9762,473.4380,-3.6239,218.7926,480.1274,-2.2906,199.7298,488.7295,1.2934,179.5215,493.0798,3.5180
298.6258,465.1618,2.9986,279.3755,468.3472,3.0982,259.0419,469.7798,0.0426,238.5976,472.3138,-3.2012,220.3822,478.1711,-3.1402,201.3059,486.9608,0.1244,181.6629,493.6125,3.2452
300.6579,464.8656,2.5062,281.8437,468.4372,3.4840,261.1994,470.1423,1.4863,240.9973,472.1000,-2.2186,222.1087,476.6101,-3.7573,203.2948,484.9790,-1.6047,183.8912,493.0678,2.1494
302.6105,464.0149,1.0245,284.2141,468.9338,3.4640,263.6127,470.5594,2.5291,243.2049,472.1211,-1.2894,224.0058,475.2724,-3.6016,205.1933,482.9682,-2.3598,185.5963,492.1810,1.1254
304.8972,463.2879,-0.3231,286.2445,468.4118,2.8604,266.1148,471.4459,3.2384,245.2913,472.2614,0.3531,226.2761,474.4179,-2.9037,206.5928,480.5976,-3.0635,187.9185,489.9708,-0.2757
306.9512,462.2452,-1.7873,288.4728,467.7873,1.9833,268.3701,471.7661,3.6988,247.8443,473.3890,1.4606,228.3478,474.1314,-2.0268,208.4894,478.6127,-3.9842,189.5063,488.0379,-1.4701
308.7375,460.8271,-2.6755,290.2461,466.5934,0.7081,270.5825,472.0617,3.4892,249.9854,473.9752,2.7470,230.6374,474.4883,-0.7164,210.3976,477.6916,-3.5451,191.2093,485.5084,-2.6779
310.6221,459.7261,-3.1310,292.2340,465.5817,-0.8989,272.6366,471.7409,2.8825,252.5262,475.0527,3.3311,232.6894,474.9409,0.5053,212.4950,476.7827,-2.7456,192.7934,483.1682,-3.2503
312.5704,459.2137,-3.7277,294.3074,464.5934,-1.9911,274.6128,470.9450,1.5554,254.7904,475.5025,3.4978,235.5405,475.8302,2.0456,214.8593,476.7535,-1.7037,194.8924,481.1125,-3.5576
314.9609,458.0328,-3.2628,296.3264,462.9151,-3.0904,277.0376,470.4653,0.6225,257.2103,475.5467,3.5825,237.7619,477.2772,3.0537,216.7723,476.9997,-0.5678,196.8280,479.4993,-3.2252
317.0038,457.7740,-2.6769,298.1890,462.0667,-3.6242,278.6262,468.9274,-0.7683,259.4342,475.1160,2.5578,240.2162,478.0380,3.4943,219.4206,478.0697,0.9881,198.6735,479.0987,-2.5311
319.0933,457.6176,-1.5576,299.9662,460.7882,-3.6684,280.6974,467.4885,-1.9939,261.3967,474.4199,1.4107,242.7417,478.8650,3.7022,221.9257,479.4836,2.2329,200.8794,479.0651,-1.4162
321.2702,457.3452,-0.2525,302.2179,460.1891,-3.2722,282.4108,465.7417,-2.8869,263.2674,473.2200,0.4162,244.8616,479.0369,3.0468,224.5486,480.7047,2.9385,203.1524,479.8352,-0.1274
323.4543,457.2291,1.1830,304.2586,459.7327,-2.2772,284.3878,464.3094,-3.4079,265.0268,471.8961,-1.2456,246.8084,478.2189,2.3456,226.6765,481.8813,3.3798,205.6413,480.9721,1.1920
325.5021,457.1993,2.1654,306.4613,459.5630,-0.9648,286.1847,463.2403,-3.5748,267.0773,469.8505,-2.2846,248.8460,477.4163,1.2190,229.0436,482.3259,3.5371,208.1499,482.7063,2.5739
327.7433,457.7551,3.0309,308.4728,459.7945,0.2937,288.6076,462.4730,-3.1344,268.6735,468.2783,-3.2878,250.6851,475.8962,-0.3262,231.0859,482.4032,2.9953,210.7813,483.8832,3.1136
330.0885,457.8530,3.5623,310.9283,460.0160,1.4869,290.4639,461.8315,-2.1692,270.5304,466.7544,-3.5042,252.6470,474.1956,-1.4693,233.4420,481.9303,1.9691,213.3394,485.0112,3.7311
332.3179,458.1734,3.4837,313.1520,460.6044,2.4511,292.6316,462.0750,-0.9019,272.5906,465.3146,-3.7949,254.4224,472.2047,-2.6014,235.5854,480.7517,0.5429,215.9049,485.9146,3.3149
334.4624,457.7596,2.9524,315.4205,460.7822,3.5908,295.1774,462.3552,0.3147,274.6772,464.8545,-2.6545,256.1345,470.3427,-3.4570,237.2250,479.1729,-0.4794,217.6202,486.0350,2.9856
336.4917,456.9764,1.8421,317.7678,461.1313,3.7869,297.2971,462.8817,1.9142,276.9149,464.0577,-2.0033,257.9583,468.7888,-3.7621,239.2293,476.6912,-1.5458,220.1111,485.3725,1.9449
338.3232,456.1197,0.5757,320.0152,460.9652,3.5116,299.8153,463.4633,3.0375,279.1234,464.7180,-0.6614,260.0393,467.5012,-3.4109,240.7534,474.8269,-2.6624,221.7427,484.1496,0.6744
340.8607,455.3072,-0.5896,322.1459,460.7024,2.6128,301.9033,464.4642,3.3255,281.1970,465.0163,0.2435,262.2486,466.5490,-2.6701,242.6100,472.9409,-3.5688,223.6056,481.9291,-0.5136
342.6920,453.8735,-2.0354,323.9815,460.1006,1.5664,304.2510,464.8439,3.5222,283.8909,466.2449,2.0128,264.2421,466.8274,-1.3864,244.3791,470.5245,-3.5062,225.3215,479.5757,-1.9015
344.6202,452.7805,-3.1174,326.1624,458.8685,0.2316,306.5470,464.4543,3.3129,286.0223,467.0285,3.0834,266.8110,467.1801,-0.1666,246.2399,469.6818,-3.2807,227.0650,477.3397,-2.8051
346.5189,452.0937,-3.5375,328.3297,457.7665,-1.3094,308.4385,464.3224,2.6008,288.5419,467.5569,3.5697,269.1997,468.0379,1.3978,248.3662,468.9340,-2.5236,228.8579,474.8728,-3.3353
348.5108,451.3303,-3.5519,329.9912,456.6501,-2.3877,310.6090,463.7567,1.3727,290.9731,468.2133,3.4003,271.3153,469.0971,2.5285,250.6515,469.1384,-1.0674,230.6528,473.0995,-3.5008
350.6913,450.6158,-3.1025,331.9996,455.3306,-3.2699,312.3877,462.2675,0.0496,292.9113,468.2513,3.0888,273.7901,470.0777,2.9338,253.1339,469.6246,0.0057,232.2479,471.6114,-3.2962
352.6832,449.9794,-2.2953,333.9771,453.8921,-3.5274,314.5964,460.6918,-1.2975,295.1087,467.6665,2.3361,276.2464,470.8731,3.7153,255.3879,470.9396,1.2353,234.5580,471.5731,-2.4164
355.1221,449.9752,-1.1034,336.0331,452.9044,-3.6779,316.3591,459.3529,-2.6167,297.1592,466.5657,0.8874,278.7379,471.2209,3.5938,257.6024,471.9221,2.3466,237.0716,471.7656,-0.9552
357.4159,449.8315,0.2773,337.9787,452.2530,-2.5972,318.6117,457.8109,-3.5045,298.8611,465.3665,-0.1904,280.8156,471.2171,2.9998,260.2004,473.4519,3.3537,239.3878,472.5330,0.4100
359.2032,449.9202,2.0239,340.0157,452.2865,-2.0944,320.2101,456.6632,-3.7068,300.9024,463.5884,-1.5131,282.7581,470.5506,2.0701,262.7227,474.7244,3.6032,241.8942,473.9602,1.7143
361.6962,450.2788,2.8362,342.4505,452.2443,-0.6756,322.0964,455.2875,-3.3890,302.9221,462.1058,-2.5797,284.3499,469.5747,0.6010,265.1178,474.8796,3.6238,244.2738,475.3981,2.5673
363.9328,450.2933,3.1229,344.8986,452.2813,0.3361,324.4049,454.8910,-2.6752,304.7500,460.1762,-3.6362,286.4792,467.9809,-0.7076,267.0917,474.8855,2.7883,246.7018,476.9824,3.4506
365.8375,450.2817,3.4607,346.8035,452.7849,1.9731,326.3701,454.4374,-1.5064,306.4957,458.6286,-3.6912,288.4880,465.8690,-2.1130,269.3755,474.2764,1.6015,249.1626,477.7954,3.5575
368.2716,450.1673,3.3711,349.3785,452.9818,2.8444,328.7948,454.8231,-0.2808,308.3426,457.6716,-3.1034,290.3230,464.4040,-3.0141,271.0388,472.6309,0.5140,251.9049,478.5260,3.5351
370.4006,449.5668,2.8257,351.4108,453.3234,3.3427,331.0983,454.9092,0.8975,310.4841,457.1077,-2.5387,291.7811,462.1495,-3.5235,273.0018,470.7424,-0.9415,253.7852,478.3602,2.5097
372.4327,449.4388,1.5585,353.5722,453.8274,3.7946,333.3683,455.7072,2.2882,312.5993,457.0455,-1.6138,294.0312,460.7295,-3.4706,274.9305,468.5535,-1.9284,255.9897,477.4666,1.4149
374.2521,448.4738,0.2149,356.0477,453.5978,3.0812,335.8161,456.1362,3.0787,314.8745,457.2120,-0.0821,296.0333,459.4170,-3.0512,276.4083,466.3548,-3.2739,257.4467,475.7264,0.0494
376.7487,447.3160,-0.9760,358.0464,453.1668,2.2885,337.8522,457.0037,3.4962,317.5809,457.8738,1.0761,298.0068,459.2377,-2.2146,278.0649,464.8877,-3.4833,259.2647,473.7223,-1.3178
378.2032,446.1004,-2.5449,360.0568,452.4268,0.9117,340.1111,457.2251,3.7495,319.6321,458.7226,2.0613,300.4202,459.2430,-0.7990,279.8474,463.0513,-3.3402,260.9397,471.2307,-2.2500
380.5164,445.2918,-3.2543,362.0834,450.8184,-0.4287,342.4732,456.9118,3.0606,322.2290,459.4939,3.2006,302.6736,460.0280,0.4543,282.0213,461.9020,-2.9403,262.7792,469.0362,-2.9693
382.6370,444.1715,-3.4911,363.9853,450.0499,-1.3465,344.5001,456.6293,2.2229,324.5301,459.8919,3.3017,304.8113,460.9359,1.7021,284.1848,461.8797,-2.2039,264.5025,466.9172,-3.7124
384.3228,443.5625,-3.5377,365.7252,448.6866,-3.0309,346.6273,455.6231,1.0618,326.6304,460.5513,3.3314,307.4519,461.9973,2.8467,286.3858,461.9863,-1.1285,266.3259,465.3632,-3.5457
386.5477,442.8891,-2.8950,368.1045,447.3636,-3.3570,348.4772,454.2278,-0.4978,328.8973,460.6447,2.7544,309.6897,462.9824,3.5829,288.8249,462.9104,0.5909,268.3936,464.5141,-2.7840
388.8655,442.3047,-1.8573,369.7639,446.3032,-3.5235,350.5102,453.1228,-1.6848,330.9457,459.7810,1.7478,312.1876,463.6398,3.4083,291.3028,463.8735,1.4694,270.6775,463.7463,-1.9867
391.0248,442.2920,-0.7389,371.9246,445.4836,-3.4007,352.3763,451.3050,-2.7390,333.2501,458.6817,0.7844,314.3707,464.0853,3.3666,293.9131,465.0156,2.7008,272.9004,464.6333,-0.7365
393.0789,442.6055,0.8189,373.7037,445.1177,-2.5673,354.3559,449.8154,-3.3491,335.0801,457.4364,-0.4913,316.5734,463.6915,2.4751,296.3283,466.3865,3.5794,275.2425,465.6205,0.5349
395.7166,442.4391,1.8870,376.3682,444.6412,-1.5813,355.9708,449.0591,-3.7153,336.7718,455.6513,-1.9770,318.6887,462.6393,1.4862,298.7443,467.3545,3.3819,277.7932,466.9610,2.0631
397.3632,442.7711,2.9134,378.3047,444.5773,-0.2151,358.0313,447.5331,-3.2249,338.5966,453.9383,-3.1202,320.3900,461.6366,0.0911,301.2960,467.5394,3.4877,280.3969,468.2091,3.0791
400.1447,442.6636,3.3043,380.7441,444.9057,1.0642,360.2151,447.1117,-2.6184,340.2021,452.3224,-3.5626,322.0820,459.9266,-1.1636,302.9732,467.2981,2.5322,282.9900,469.8944,3.2679
401.6699,443.1164,3.5417,382.8337,445.3491,1.9959,362.3012,447.0519,-1.3459,342.2294,450.7724,-3.7676,324.2083,457.8391,-2.3893,305.1381,465.9628,1.1458,285.1668,470.6993,3.3634
404.1009,442.8534,2.9796,385.2265,445.8615,2.8683,364.5583,447.3169,0.0721,344.4344,449.9752,-3.1800,326.1158,455.7537,-3.6384,306.9177,464.5400,-0.2184,287.5775,471.0331,3.1702
406.3885,442.2166,2.2663,387.6963,445.9028,3.5829,367.0266,447.7792,1.6162,346.4346,449.7474,-2.4981,327.9564,454.1523,-3.6150,308.7135,462.8215,-1.2531,289.5933,470.3842,2.5202
408.4365,441.6267,1.3429,389.6523,446.1431,3.3603,369.1418,448.2513,2.6855,348.6760,449.6003,-1.1854,329.6765,452.9289,-3.4621,310.6159,460.2693,-2.3104,291.7250,469.4729,1.0987
410.2772,440.4495,0.0777,391.8351,445.6298,2.8822,371.5056,449.1769,3.4853,350.9585,449.8599,0.1361,332.3202,451.9350,-3.1787,312.2739,458.0395,-3.1128,293.4839,467.5350,-0.1154
412.1026,439.3622,-1.6633,394.0378,445.1316,1.8522,373.9920,449.4902,3.6513,353.1570,450.8532,1.5676,334.1074,451.8065,-1.9507,314.2520,456.4264,-3.4850,294.9731,465.4682,-1.4538
414.3178,438.5231,-2.4992,396.2755,444.4938,0.6621,376.1034,449.6064,3.1534,355.6911,451.8570,2.5417,336.3719,452.1585,-0.7174,315.9810,454.9063,-3.3802,296.7842,462.9426,-2.8249
416.5241,437.4839,-3.3168,397.4152,442.8822,-0.8728,378.3363,449.4601,2.8496,357.9614,452.1919,3.5915,338.7574,452.7909,0.8278,318.1176,454.4207,-2.8042,298.6240,460.7768,-3.0994
418.3556,436.3755,-3.7266,399.7555,441.9271,-1.7248,380.4826,448.8555,1.7037,360.3780,452.8342,3.6724,341.1176,454.1071,1.8269,320.1863,454.3457,-1.7253,300.3651,458.7925,-3.4220
420.3219,435.6179,-3.5308,401.9152,440.7961,-3.1210,382.6446,447.8458,0.2905,362.7256,453.2113,3.1613,343.5664,454.7558,2.9413,322.4315,454.4080,-0.6288,302.2204,457.3117,-3.3347
422.4863,434.9587,-2.4804,403.7935,439.7756,-3.4168,384.2384,446.2652,-0.8787,364.7527,452.9708,2.4907,345.9553,455.8376,3.3030,324.5513,455.7226,1.0042,304.1966,456.6073,-2.6582
424.5822,434.6322,-1.4959,405.7092,438.5181,-3.6238,386.2395,444.8568,-1.8705,366.7673,452.1788,1.6718,347.9788,456.4320,3.5135,327.3581,457.0463,1.8459,306.5829,456.8245,-1.5338
426.8323,434.6276,-0.1067,408.0775,437.9993,-2.9725,388.2971,443.3249,-3.1463,368.8456,451.1114,0.1980,350.3467,456.6889,3.3558,330.0885,458.1659,2.9601,308.8502,457.2620,-0.2454
428.8768,434.8405,1.2820,409.9176,437.0823,-2.3559,389.9867,441.8860,-3.5167,370.9851,449.2925,-1.2374,352.6006,456.1376,2.5533,332.5069,459.2891,3.5907,311.5592,458.8197,1.1971
431.3808,434.8967,2.1257,412.2634,436.9283,-1.0845,392.0978,440.4941,-3.4535,372.4367,447.6109,-2.1024,354.4243,455.2230,0.9290,334.6448,459.8436,3.2866,313.5963,460.1999,2.1870
433.3460,435.3568,3.1176,414.5697,437.3209,0.3685,393.8889,440.0775,-3.4180,374.4506,445.9379,-3.1924,356.5335,453.6625,-0.0613,337.1121,459.5670,2.9949,316.4767,461.4625,3.1579
435.8408,435.2954,3.6302,416.6503,437.6391,1.6710,395.9858,439.5651,-1.9512,376.0419,444.2891,-3.5636,358.0638,451.6756,-1.4571,338.8984,459.5787,1.9755,318.7748,462.5723,3.4116
437.9420,435.4629,3.1885,418.6368,437.9934,2.5102,398.4199,439.8117,-0.9172,378.2048,442.8969,-3.4649,359.9767,449.7328,-2.8667,341.0144,458.2693,0.8579,321.1474,463.5928,3.5517
440.1757,435.2353,3.0085,421.0466,438.3571,3.3126,400.8034,439.8099,0.8131,380.4442,442.4898,-2.8595,362.1106,447.5037,-3.4591,342.9039,456.3911,-0.6352,323.6178,463.7710,2.6966
442.2598,434.6096,2.0750,423.4024,438.7099,3.4435,402.9257,440.5114,1.8831,382.1407,441.7459,-2.0202,363.7639,445.8395,-3.5047,344.4357,454.4312,-1.3097,325.4844,462.8036,2.0093
444.0727,433.7757,0.6574,425.4458,438.7490,3.1946,405.4844,441.1070,2.6054,384.8704,442.2060,-0.6149,365.8085,444.7432,-3.3374,346.7272,451.9711,-2.7425,327.3021,461.3899,0.5685
446.2002,432.5108,-0.7876,427.5716,438.4591,2.8162,407.5675,441.4723,3.3415,387.0476,442.7594,0.9520,367.7631,444.2853,-2.3135,348.1838,450.1935,-3.3260,329.4900,459.5200,-0.8343
448.1433,431.7062,-1.9389,429.6534,437.6895,1.2729,409.5785,442.1436,3.5740,389.6090,443.5946,2.1344,369.8261,444.2420,-1.5711,349.9739,448.6627,-3.8573,330.8560,457.0244,-1.8026
450.2636,430.6272,-2.8089,431.8184,436.6332,0.2342,412.1724,442.1014,3.2574,391.7253,444.4328,2.8407,372.4802,444.6578,-0.2187,352.0129,447.0976,-2.9463,332.8995,454.7412,-2.5949
452.2870,429.3323,-3.3937,433.4717,435.3077,-1.0241,414.4414,441.8889,2.4850,394.3709,444.7579,3.5795,374.6046,445.5586,1.3108,353.9554,446.5919,-2.4209,334.2724,452.1702,-3.6618
454.4309,428.6389,-3.4056,435.8591,434.0361,-2.4545,416.6061,440.9208,1.4919,396.1536,445.2634,3.5045,377.0614,446.7899,2.4030,356.1860,447.0172,-1.4249,336.2783,450.3237,-3.4807
456.2074,428.1816,-2.9166,437.6813,432.9617,-3.0079,418.2214,439.6602,0.1192,398.6805,445.6600,3.1659,379.1778,447.7773,3.0145,358.4426,447.3190,-0.0215,337.9825,449.3114,-3.1911
458.3299,427.4442,-2.2423,439.5224,431.5296,-3.3915,420.1700,438.2179,-1.5235,400.9347,445.0341,2.4993,382.0044,448.4159,3.3294,361.0994,448.6702,1.4072,340.3265,449.2171,-2.2980
460.2614,427.4665,-1.1793,441.6641,430.5198,-3.6324,421.9806,436.7542,-2.3659,402.6924,444.2263,1.0448,384.1318,448.9174,3.5533,363.6564,449.6072,2.2519,342.6089,449.5014,-1.1649
462.6492,427.3731,0.1280,443.5448,430.2271,-2.6159,423.8799,435.4559,-2.9295,404.5370,442.8591,-0.2360,386.3052,448.8932,3.1202,366.0441,451.1942,3.2389,344.9432,450.2519,0.2999
465.1273,427.5522,1.5213,445.8763,429.6726,-1.9371,425.7832,433.9719,-3.6451,406.7045,441.4914,-1.3340,388.6216,448.5510,1.7536,368.4484,452.1153,3.5023,347.8791,451.6320,1.5839
467.2098,427.9704,2.2512,447.8764,429.6839,-0.7045,427.9414,432.9594,-3.7630,408.5094,439.6741,-2.5489,390.3665,447.2928,1.0112,370.5779,452.6821,3.4192,350.2915,452.9453,2.7612
469.4565,427.8578,3.5199,450.3978,429.9095,0.7303,429.7314,432.1073,-2.9321,410.2553,437.5206,-3.3317,391.9891,445.5731,-0.4857,373.1039,452.0907,2.7313,352.5563,454.5204,3.5769
471.6117,427.9912,3.6160,452.5612,430.4197,2.1555,432.0027,432.2315,-1.9115,412.2922,436.5374,-3.3067,394.2226,443.3232,-1.8861,374.8342,451.5287,1.4765,355.1860,455.6130,3.5268
473.5789,427.5332,3.5711,454.8156,430.9770,3.2694,434.4827,432.1579,-0.3825,414.1357,435.0949,-3.3943,396.1849,441.5225,-2.9476,376.6443,450.3224,0.4622,357.1957,456.0790,3.4203
475.7782,427.6235,2.5526,457.2406,431.1381,3.4010,436.4431,432.6054,0.9307,416.2573,434.7812,-2.9255,397.6299,439.7250,-3.5132,378.7333,448.2545,-0.8459,359.4176,456.0177,2.3223
478.3874,426.8936,1.4518,459.4782,431.2671,3.4572,438.9452,433.0660,2.2069,418.3139,434.4624,-1.3303,399.6913,438.0842,-3.3834,380.5621,446.2374,-2.1376,361.4700,454.9030,1.4658
480.2456,425.9246,0.0469,461.3834,431.2233,2.9226,441.2051,434.0005,3.2008,420.5211,435.1404,-0.3135,401.6078,437.0309,-3.3393,382.0850,443.9088,-3.1644,363.4402,453.3414,0.0347
482.0884,424.9419,-1.0040,463.5109,430.5892,2.4056,443.6790,434.4756,3.6420,423.0785,435.2665,1.1390,403.7051,436.5633,-2.3128,384.0430,441.8904,-3.4627,365.1588,451.2994,-0.9571
484.0601,423.8609,-2.4926,465.8488,429.9421,1.2029,445.8621,434.8820,3.4571,425.4428,436.5303,2.2694,405.8284,436.8526,-1.2911,385.9166,440.1606,-3.8512,366.3997,448.8331,-2.4405
